eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85105844271,COMP,2021,154,"component,Crystal Formation,Deep learning,Image Classification",cp,4,11
2-s2.0-85102526372,"COMP,ENGI,MATH,PHYS",2021,151,"Jumping robot,parallel elastic actuation,parallel planar,rhomboidal,spring selection",cp,1,10
2-s2.0-85102521762,"COMP,ENGI,MATH,PHYS",2021,206,"air quality,COVID-19,Google Earth Engine,government response,Thailand",cp,3,13
2-s2.0-85102496935,"COMP,ENGI,MATH,PHYS",2021,149,"Fabry-Perot equation,Gold nanoparticles,Localized Surface Plasmon Resonance (LSPR),Maxwell Garnett's formula,Urine glucose",cp,0,7
2-s2.0-85102487819,"COMP,ENGI,MATH,PHYS",2021,131,"Asia-Oceania,COVID-19,HEALTH-EDRM framework,t-Test analysis",cp,1,18
2-s2.0-85097379448,BUSI,2021,198,"Accountant,Career commitment,Job strain,LMX ambivalence,Moderated mediation,Organizational embeddedness",ar,5,60
2-s2.0-85097076156,"CENG,CHEM",2021,223,"Carbon dioxide conversion,Cobalt(II)-phthalocyanine,Electrochemical reduction,Heterogeneous catalysis,Thiophene",ar,10,65
2-s2.0-85096199957,"CHEM,MATE",2021,115,"Lithium bromide,Mechanical property,Molecular orientation,Poly(vinyl alcohol)",ar,9,62
2-s2.0-85101663472,PHYS,2021,257,,cp,0,11
2-s2.0-85098670218,BIOC,2021,224,,ar,7,38
2-s2.0-85090890539,"CHEM,CENG,ENGI",2021,150,"Core-shell pellet catalyst,Dehydrogenation,Internal diffusion,Metathesis,Pellet catalyst design",ar,5,65
2-s2.0-85089107255,"CHEM,CENG,ENGI",2021,152,"Heat exchanger network (HEN) retrofit,Industrial applications,Iterative optimization,Mathematical programming,Stage-wise model",ar,7,38
2-s2.0-85106192234,COMP,2021,125,"Application and case study,Service design,Software engineering,Transformation and innovation",cp,0,20
2-s2.0-85100350018,MEDI,2021,248,,ar,21,43
2-s2.0-85100109069,EART,2020,184,"3D printing,geoscience education,seismic interpretation,structural interpretation skill,teaching innovation",ar,2,21
2-s2.0-85098926023,MEDI,2021,321,"chronic low back pain,longitudinal validity,minimal clinically important difference,patient-reported outcome measure,PROMIS,PROMIS-29,quality of life,questionnaire,responsiveness,self-report",ar,19,40
2-s2.0-85097898709,"MATE,PHYS,ENGI",2021,156,"GaSb,Hybrid type II nanostructures,InSb,Molecular beam epitaxy",ar,2,37
2-s2.0-85097719516,"MATE,PHYS,CHEM",2021,251,"COVID-19,MD simulations,Peptidomimetic inhibitors,SARS-CoV-2 3CLpro",ar,22,55
2-s2.0-85096828330,"ENVI,ENGI,SOCI",2021,227,"Bedroom environment,Cockroaches,Fungi,Indoor air pollution,Sleep quality",ar,12,55
2-s2.0-85096653962,"CENG,CHEM",2021,101,"Co addition,Flame spray pyrolysis,Furfural,Furfuryl alcohol,Pt/TiO2,Selective hydrogenation",ar,15,32
2-s2.0-85096643592,"CENG,CHEM",2021,101,"Eggshells,Impregnation method,La2O3/CaO catalyst,Physical mixing method,Synergistic effect",ar,12,35
2-s2.0-85096526495,"CENG,CHEM",2021,101,"5-hydroxymethylfurfural,Eucalyptus oil,Fructose,Sulfonated magnetic carbon nanoparticles",ar,13,31
2-s2.0-85096488085,"MATE,ENGI",2021,168,"Graphene,Nanocomposites,Polypropylene,Three-dimensional printing",ar,20,40
2-s2.0-85096381997,"CENG,CHEM",2021,102,"Bimetallic catalyst,Furfural,Furfuryl alcohol,Selective hydrogenation",ar,32,29
2-s2.0-85095798434,"CENG,CHEM",2021,113,"Alkaline promoter,Carbon materials,CO2 hydrogenation,Fe-based catalyst,Nitrogen incorporation",ar,9,28
2-s2.0-85094204393,ENVI,2021,190,"Land use,Multivariate statistical analysis,Risk assessment,Sedimentary metals,Urbanizing watersheds",ar,16,44
2-s2.0-85094192923,ENVI,2021,281,"Climate and hydropower development,Hydrological alteration,IHA,Land use,Mekong",ar,18,40
2-s2.0-85094151195,"ENVI,MEDI",2021,180,"Aminoglycoside resistance gene,Bacillus anthracis,Bacterial communities,Opportunistic pathogens,Sulfonamide resistance gene",ar,18,72
2-s2.0-85092640719,"MATE,PHYS,CHEM",2021,180,"Adsorption isotherm,Cross-linked chitosan,Density functional theory,Indigo carmine,Malachite green,Molecular dynamics simulations",ar,31,63
2-s2.0-85091928099,"MATE,PHYS,ENGI",2021,172,"Length-based detection,Modified Griess assay,Nitrite,Thread-based platform",ar,23,32
2-s2.0-85089888904,CHEM,2021,217,"Anti-Müllerian hormone (AMH),Electrochemical immunosensor,Label-free,Ovarian predictor,Polyaniline micellar",ar,6,40
2-s2.0-85089752274,"CENG,ENER,CHEM",2021,183,"Bio-oil,Biomass,Catalyst reusability,Hydro-deoxygenation,Hydrothermal liquefaction",ar,8,71
2-s2.0-85088497848,AGRI,2021,178,"AgNPs,Aquatic pathogens,Bactericidal activity,BBC membrane,Pseudomonas sp.",ar,15,67
2-s2.0-85070551869,"CENG,CHEM",2021,193,"4,6-dimethyl dibenzothiophene,Acidity,Cerium oxides,Zirconium promoter",ar,8,71
2-s2.0-85102073114,PSYC,2020,254,"art therapy,child abuse,disclosure,drawings,narratives",ar,10,83
2-s2.0-85099607493,"CHEM,MATE,PHYS",2021,212,,ar,29,30
2-s2.0-85100798654,"ENVI,EART",2021,245,,cp,7,37
2-s2.0-85100070171,MEDI,2021,255,,ar,38,
2-s2.0-85099933313,"IMMU,AGRI,BIOC,MATH,COMP",2021,311,"Bilateral nephrectomy,Candida albicans,Gut leakage,Gut microbiota,Probiotics,Uremia",ar,26,79
2-s2.0-85099055923,"CHEM,CENG",2021,210,,ar,14,55
2-s2.0-85099899114,MEDI,2021,0,"heart failure,ischaemic heart disease",ar,1,4
2-s2.0-85100595063,PHYS,2021,168,"aQGC,CMS,Physics,SM,VBS,ZZ",ar,31,66
2-s2.0-85100176576,"PHYS,EART",2021,247,,ar,31,94
2-s2.0-85099646895,PHYS,2021,143,"CMS,Diboson,Electroweak,Longitudinal,Polarized",ar,27,68
2-s2.0-85099619076,NURS,2021,252,"China,Grounded theory,Living process,Only child,Qualitative study",ar,2,44
2-s2.0-85105014035,COMP,2021,121,"Cloud Computing,Information Technology (IT) Adoption,SMEs,Software-as-a-Service (SaaS)",cp,10,68
2-s2.0-85099427294,BIOC,2021,246,,ar,38,69
2-s2.0-85099204303,MEDI,2021,254,"aortic valve stenosis,heart valve prosthesis implantation,transcatheter aortic valve replacement",ar,7,29
2-s2.0-85099019774,"NEUR,BIOC,AGRI",2021,181,"AioA gene,Arsenic,Arsenite oxidase,Arsenite-oxidizing bacteria,Deep groundwater,Microbiome,Shallow groundwater",ar,10,73
2-s2.0-85100280381,"CHEM,CENG,ENGI",2021,256,,ar,6,
2-s2.0-85100125001,"AGRI,BIOC",2021,258,"genome,hybridization,sex chromosome macaque",ar,8,
2-s2.0-85099723203,AGRI,2020,239,"ACE2-Fc fusion protein,COVID-19,molecular farming,Nicotiana benthamiana,plant-produced recombinant protein,SARS-CoV-2",ar,33,76
2-s2.0-85101040199,"ENVI,EART",2021,299,,cp,1,9
2-s2.0-85099006661,"AGRI,MATH,ENVI,BIOC,NEUR,COMP",2021,205,,ar,6,41
2-s2.0-85092010260,"BIOC,PHAR",2021,249,"c-MPL,cellular immunotherapy,EPO,EPOR,erythropoietin,MPL,natural killer cell,THPO,thrombopoietin,TPO",ar,9,49
2-s2.0-85099607204,MEDI,2021,272,"Instrument development,Parental feeding behaviors,Thailand",ar,0,38
2-s2.0-85097660990,MEDI,2021,260,"Adolescent pregnancy,Bangladesh,Maternal health,Perinatal death",ar,0,45
2-s2.0-85093528042,"BIOC,CHEM",2021,225,"Crosslinks,DNA,furan,interstrand crosslinking (ICL),PNA",ar,2,54
2-s2.0-85091675156,"PHYS,CHEM,CENG",2021,189,"Nanocomposite,Polydiacetylene,Polymeric additive,Sensitvity,Sensor",ar,15,63
2-s2.0-85091211346,"CENG,CHEM",2021,102,"Alumina,Diethyl ether,Ethanol dehydration,Ethylene,Palladium,Phosphorous",ar,16,35
2-s2.0-85078894852,SOCI,2021,236,"Migration and development,Migration policy,Sustainable development,Thailand",re,3,63
2-s2.0-85100328006,"CHEM,BIOC,PHAR",2021,131,"Gastrobellinol,Gastrochilus bellinus,Orchidaceae,Phenanthrene derivatives,α-glucosidase inhibition",ar,4,28
2-s2.0-85099885718,"CHEM,MATE",2021,231,"Coagent,PVC,Radiation vulcanization,Toughening filler,Ultrafine fully vulcanized powdered natural rubber",ar,6,35
2-s2.0-85099503836,"CHEM,COMP,PHYS,BIOC,ENGI",2021,347,"Ant colony optimization,Computer-aided hyperparameter selection,Hyperparameter tuning,Image reconstruction,Iterative reconstruction,Limited data x-ray ct,Total variation (tv) regularization,X-ray computed tomography",ar,5,27
2-s2.0-85099277606,"CHEM,BIOC,PHYS,ENGI",2021,207,"Intelligent routing,Machine learning,QoE,Reinforcement learning,Routing algorithms,VoIP",ar,12,66
2-s2.0-85099152835,"CHEM,MATE",2021,157,"Curcumin,HA-pNIPAM,Hyaluronic acid,Thermoresponsive nanogel",ar,13,36
2-s2.0-85166104889,"CHEM,ENGI",2021,260,"Active ingredients,Antibiotics resistance,Antimicrobial,Ionic liquid,Mechanism",ch,0,48
2-s2.0-85163563529,SOCI,2021,0,,ch,0,7
2-s2.0-85163420457,SOCI,2021,156,"ACIA,AFAS,ASEAN,Electricity,FDI,Thailand,Trade in service",ch,1,48
2-s2.0-85161345830,"COMP,ENGI,MATH",2021,191,,cp,3,57
2-s2.0-85161173142,"ECON,BUSI",2021,199,"barriers and challenges in nursing,burnout, stress, and depression among nurses,career planning and development in nursing,competence-based recruitment and selection in nursing,Covid-19 and Nursing,COVID-19 pandemic,hospital administration,Nurses and Covid-19,partnership between nursing and human resource management,performance appraisal in nursing,rewards and benefits in nursing,succession planning of nurses in the hospitals,training and development in nursing",bk,0,226
2-s2.0-85160503585,MEDI,2021,285,"Inflammation,Mood disorders,Neurodevelopment,Neurogenesis,Neuroprogression,Schizophrenia,T lymphocyte",ch,0,113
2-s2.0-85160124101,"ENGI,MATE",2021,236,"bio-based catalysts,biodiesel,characterization,reusable catalysts,waste biomass",ch,1,212
2-s2.0-85159845192,"ARTS,SOCI",2021,112,"Communication acts and initiation of aggression,Communication freedom,Communication research methodology,Communication science foundation,Communication Theory,Foundations of communication studies,Freedom of speech,Human Rights as Property Rights,Intellectual property rights laws,Libertarian Approach to Communication Studies,Libertarianism,Praxeology,Property rights theory",bk,2,420
2-s2.0-85158978937,DENT,2021,281,"dentine regeneration,human dental pulp cells,hydroxamate HDAC inhibitors,odontoblast-like differentiation,suberoylanilide hydroxamic acid,trichostatin",ar,0,50
2-s2.0-85158974768,SOCI,2021,257,,ch,0,31
2-s2.0-85151706145,"ECON,BUSI,EART,SOCI",2021,111,"Artificial intelligence,Clustering,Data mining,Machine learning,Prediction,Spatio-temporal,Visualization",ch,0,33
2-s2.0-85151224779,SOCI,2021,162,"Human factors,Pavement markings,Retroreflectivity,Road safety,Road striping,Safety benefit,Traffic signs,Uniformity",ch,0,11
2-s2.0-85151205115,SOCI,2021,150,"Accidents,Crashes,Dollar vans,Driver training,Fatigue,Informal transportation,Minibus taxis,Passenger vans,Rollover crashes,Safety regulation,Vehicle stability",ch,0,9
2-s2.0-85150581442,SOCI,2021,143,"Democracy in Asia,Human Rights in Asia,International Law in Asia,Public Policy and Law in Asia,Security in Asia",bk,0,233
2-s2.0-85150133742,"ARTS,SOCI",2021,184,"Asian Philosophy and Friendship,Asian Philosophy and Love,Attitudes Toward Friendship in Asia,Attitudes Toward Love in Asia,Philosophical Analysis of Friendship,Philosophical Analysis of Love,Religious Perspectives on Friendship,Religious Perspectives on Love,Southeast Asian love and Friendship",bk,0,
2-s2.0-85149127867,SOCI,2021,208,"Bank of Thailand (BOT),classification,design,financial,library",ar,0,40
2-s2.0-85148993859,"COMP,ENGI,SOCI",2021,261,"capacity ordering policies,cross-border capacity provision,decomposition methods,integer programming applications",cp,0,16
2-s2.0-85146201402,"COMP,BUSI",2021,84,"Knowledge Transfer,Knowledge Transfer Factor,Project Management,Project Manager",cp,1,63
2-s2.0-85144647612,"ENER,ENVI",2021,202,"Climate change adaptation,flooding,loss and damage,urban transportation infrastructure,vulnerability assessment",ar,1,33
2-s2.0-85143848866,"MEDI,COMP",2021,193,"Age-related macular degeneration,Artificial intelligence,Cataract,Deep learning,Diabetic retinopathy,Glaucoma,Machine learning,Retinopathy of prematurity",ch,0,128
2-s2.0-85142050620,"MATE,PHYS,ENGI",2021,96,"Fuel cell,Isocyanate,Layer-by-layer,ORR,Thermal annealing",cp,0,21
2-s2.0-85142047508,"ENGI,MATE",2021,118,,ch,1,70
2-s2.0-85141183283,"ARTS,SOCI,BUSI",2021,0,,ar,0,18
2-s2.0-85140324265,DENT,2021,170,"caries,cell-cell interactions,dental pulp,immune responses,regenerative dentistry,single-cell transcriptomics",ar,5,46
2-s2.0-85140163600,SOCI,2021,242,,ch,0,57
2-s2.0-85139910845,MULT,2021,189,,cp,0,32
2-s2.0-85138692746,"AGRI,MEDI,BIOC,NURS",2021,238,"autophagy,C. elegans,glutamate transporters,mitochondrial membrane potential,Oxidative stress",ar,4,84
2-s2.0-85138431848,"ENGI,MATE",2021,136,"colloid electrospinning,Electrospinning,metallatrane,nanofibers,sol–gel process",ch,3,114
2-s2.0-85138395208,ENER,2021,107,"Algae,bio-oil,carbocatalysis,hydrothermal,metal oxide,microwave,supercritical CO2",ch,1,95
2-s2.0-85138324934,"ARTS,SOCI,COMP",2021,0,,ed,0,
2-s2.0-85137560853,"ENER,ECON",2021,241,"Carrying Capacity,Causal Factors,Energy Consumption,Error Correction Mechanism,Greenhouse Gases,Structural Equation Model",ar,0,68
2-s2.0-85137558194,"ENER,ECON",2021,236,"Economic Problem,Energy Cost,Environmental Law,Food Manufacturing Sector,Sustainability",ar,0,45
2-s2.0-85137473741,COMP,2021,175,,cp,2,21
2-s2.0-85136959986,"AGRI,EART",2021,201,"conservation,crocodile newt,cryptic species,South-east Asia,taxonomy",ar,2,48
2-s2.0-85136933639,CENG,2021,136,"COVID-19,ELISA,Lateral-Flow-Assay,Microfluidic,Paper-Based,SARS-CoV-2",cp,0,3
2-s2.0-85135581937,ARTS,2021,166,"Ilmu Kebal,Malaysia,Rebellion,South Thailand,Sufism",ar,0,89
2-s2.0-85133842193,"AGRI,MEDI,BIOC,NURS",2021,208,"anti-aging,anti-photoaging,DAF-16,MAPK,neuroprotection,S. asper; C. elegans,SKN-1",ar,5,99
2-s2.0-85133663800,"ARTS,SOCI",2021,176,"Children in literature,English-to-Thai translation,Innocence,Young narrators",ar,0,28
2-s2.0-85133394258,SOCI,2021,214,"Data collection,Survey design,Thailand,Well-being",ar,2,43
2-s2.0-85133051715,"BIOC,ENGI,CHEM,SOCI",2021,162,"metaethics,nano-ethics,nanotechnology,norms,particularism,universalism",ch,0,8
2-s2.0-85132736358,"AGRI,BIOC",2021,208,"Abalone,Domesticated stocks,Genetic diversity,Microsatellites,Population differentiation",ar,0,38
2-s2.0-85131963371,COMP,2021,154,,cp,1,36
2-s2.0-85131283230,ENGI,2021,159,"Electrolysis cell,Fuel cell,Hybrid energy system,Photovoltaic generation,Power management system,Vanadium redox flow battery",ch,1,51
2-s2.0-85130354683,ARTS,2021,130,"autonym,ethnonym,identity,language,Malay,Pattani,Thai Muslim,Thailand",ar,0,76
2-s2.0-85130155890,"CHEM,BIOC",2021,248,"Biodiesel,characterization,esterification,optimization,palm fatty acid distillate,sulphonated carbon",ar,0,18
2-s2.0-85129862010,"SOCI,ENGI,ECON,BUSI",2021,148,,ch,0,38
2-s2.0-85129794271,"HEAL,MEDI",2021,203,"Energy metabolism,Microbiome,Obesity,Prebiotics,Probiotics,Synbiotics",ch,0,156
2-s2.0-85129667922,ENGI,2021,235,"Flood risk,local government,management plans,resilience,strength",ar,0,27
2-s2.0-85129629016,"SOCI,AGRI,ECON,BUSI",2021,103,,ch,0,58
2-s2.0-85129144010,"ARTS,SOCI",2021,140,,cp,5,20
2-s2.0-85129035170,SOCI,2021,143,,ch,0,13
2-s2.0-85128724170,MULT,2021,170,"class interesting assessment,e-learning,emotion recognition,face recognition,online conference meeting,video conferencing for education",ar,2,21
2-s2.0-85128707081,MULT,2021,207,"meta-analysis,osteoarthritis,pain,Sahasthara,Thai traditional medicine,visual analogue scale",ar,0,60
2-s2.0-85128706334,AGRI,2021,132,"Diversity,endemic,land snail,limestone,Malay Peninsula,systematics,taxonomy",ar,2,45
2-s2.0-85128615895,MULT,2021,202,"drug repositioning,functionality-based similarity,gene ontology,similarity index",ar,1,26
2-s2.0-85128536436,"ENGI,MATE",2021,142,"Biosynthesis,Nanostructures,Organic dyes,Photocatalysis,Transition metal oxides",ch,1,193
2-s2.0-85128118888,MEDI,2021,321,"Dialysis costs,Health Economics,Noncommunicable diseases,Outcomes,PD access,PD first,Peritoneal dialysis,Policy,Poverty,Rationing,Scarce resource,South Africa,Thailand",ch,0,118
2-s2.0-85128064799,"AGRI,BIOC",2021,135,"Adipogenic,Canonical pathway,Differentiation,Embryonic stem cells,Induced pluripotent stem cells,Intracellular signaling,Ligand,Mesenchymal stem cells,Neurogenic,Notch,Osteogenic,Pluripotency,Proliferation,Receptor,Stemness",ch,0,134
2-s2.0-85128052132,"MEDI,NEUR",2021,110,"Genetic diversity,Mosquito vector,Thailand,Zika virus",ch,0,49
2-s2.0-85128039914,"ENGI,MATE",2021,113,"Ballistic impact performance,Brake pads,Curing behavior,Fiber-reinforced polymer composite,Finite element,Friction coefficient,Polybenzoxazine,Shape memory polymer",ch,1,72
2-s2.0-85128014265,"ENGI,MATE",2021,195,"Nanoparticle application,Poultry feed,Poultry production,Toxicity",ch,0,141
2-s2.0-85127833334,MEDI,2021,229,,ch,0,21
2-s2.0-85127687850,MEDI,2021,230,"Cervical cancer,Cervical dysplasia,Cervical intraepithelial neoplasia (CIN),Conization,Cryotherapy,Human papillomavirus (HPV),Loop electrosurgical excision procedure (LEEP),Pap test",ch,0,113
2-s2.0-85127621775,"ENGI,AGRI",2021,110,"Causes and Sources,Food wastes,Generation,SDGs,Waste characteristics,Waste management",ch,0,60
2-s2.0-85127557053,"ENGI,COMP",2021,209,"Architectural design,City information model,Deep learning,Generative design,Space planning,View assessment",cp,0,41
2-s2.0-85127543093,"SOCI,ECON,COMP",2021,269,"Charles Ess,Ethical theory,Information ethics,Pros hen pluralism",ar,2,37
2-s2.0-85127442642,COMP,2021,233,"CC,Crop model,Landsat 8,Saraburi,Vegetation Index",cp,0,25
2-s2.0-85127317755,MEDI,2021,205,"acne,acne scar,Facial pores,laser,picosecond laser",ar,3,19
2-s2.0-85127293010,"COMP,ENGI",2021,150,"ALQAC 2021,competition,legal processing,summary",cp,5,12
2-s2.0-85127227000,MATE,2021,205,"Arsenic (III),Carbon screen printing electrode,Gold nanoparticles,Mangifera indica leaf extract,Modified surface",cp,2,26
2-s2.0-85127076330,MEDI,2021,237,"Diagnosis,fever,influenza,nasopharyngeal,rectal",ar,3,18
2-s2.0-85126979948,"COMP,ENER,ENGI,MATH",2021,193,"battery energy storage system (BESS),distribution system,electric vehicle (EV),microgrid,photovoltaic (PV) power generation,vehicle-to-grid (V2G)",cp,1,17
2-s2.0-85126776856,ENGI,2021,148,"Axisymmetric annular plate element,Degenerated plate element,Nonlinear load-displacement path,Reissner-mindlin theory of thick plate,Total lagrangian formulation",ch,1,31
2-s2.0-85126743915,"MEDI,NURS",2021,220,"Astaxanthin,Dietary intakes,Glucose,Total cholesterol",ar,0,43
2-s2.0-85126729156,BIOC,2021,157,"Anomaly detection,Anomaly localization,Artificial intelligence,Deep learning,Generative adversarial network,Image-to-image translation,Machine learning,Unsupervised learning,Video surveillance",ch,0,55
2-s2.0-85126720624,"BUSI,COMP,ENER,ENGI,MATH",2021,207,"Energy market,Energy trading,Power aggregation,Solar power,Virtual Power Plant",cp,0,16
2-s2.0-85126401020,MEDI,2021,164,"Alzheimer’s disease,Inflammation,Leaky gut,Mitochondria,Neuroimmune,Sirtuins",ch,1,170
2-s2.0-85126369553,ENGI,2021,208,"aerobic performance,anaerobic threshold,Normobaric hypoxic exercise,rowing ergometer",ar,1,26
2-s2.0-85126064210,"COMP,DECI,ENGI",2021,239,"Clustering,Functional requirements,Machine learning,Natural language processing,Requirement boilerplates,Software requirement generation,Text classification,Text similarity,User reviews",cp,1,10
2-s2.0-85125995029,"COMP,DECI,ENGI",2021,241,"Machine learning,Natural language processing,Software maintenance,Stack overflow,Text classification",cp,2,12
2-s2.0-85125966609,"COMP,ENGI",2021,178,"aqueous drop,electrocoalescence,electrokinetics,insulating oil,oil-water interface",cp,0,13
2-s2.0-85125965446,"COMP,ENGI",2021,135,"Active power curtailment,Allocation,Distributed power generation,Losses,Minimization methods,Optimization methods,Power distribution planning,Sensitivity analysis",cp,0,16
2-s2.0-85125943347,"COMP,ENGI,SOCI",2021,174,"K-12 education,machine learning education,online learning,Southeast Asia,Thai students",cp,2,24
2-s2.0-85125927945,"ENGI,SOCI",2021,102,"Operational Implementation,Optional Standard,Standards: 2-12,Student Involvement",cp,1,29
2-s2.0-85125924644,"COMP,ENGI,SOCI",2021,205,"assessment,digital literacy,flipped classroom,outcome,skillset",cp,0,22
2-s2.0-85125783044,"COMP,ENGI,PHYS",2021,154,"CNN,Plan Disease Identification,VGGNet,Zero Hunger",cp,3,31
2-s2.0-85125572817,COMP,2021,221,"Intention factors,Organic fresh milk,Theory of planned behavior (TPB),Willingness to purchase (WTP)",cp,0,17
2-s2.0-85125471976,"COMP,DECI,MEDI,SOCI",2021,201,"Glaucoma,Machine learning classifier,Optic disc photograph,Red-green-blue,Retinal nerve fiber layer",cp,1,23
2-s2.0-85125401678,"BUSI,COMP,DECI,ENGI,MATH",2021,168,"Assessment model,Destination competitiveness,Indicator development,Wellness tourism",cp,0,74
2-s2.0-85125389874,"BUSI,COMP,DECI,ENGI,MATH",2021,136,"Corner Detection,Image processing,Roof plan image,Roof type analysis",cp,0,10
2-s2.0-85125336152,"COMP,DECI,ENGI",2021,201,"Brain-Computer Interface (BCI),Electroencephalography (EEG),Oddball Paradigm,Speech Discrimination",cp,1,14
2-s2.0-85125321784,"BUSI,COMP",2021,198,"Attitude,Chat commerce,Compatibility,Perceived ease of use,Perceived usefulness,Subjective norms,Trust",cp,2,11
2-s2.0-85125196867,"COMP,ENGI,MATH",2021,158,"compact genetic algorithm (cGA),Grover's search algorithm,Quantum computing",cp,0,21
2-s2.0-85125193385,"COMP,ENGI,MATH",2021,162,"drug target proteins,drug-Target interactions,heterogeneous networks,similarity measure",cp,0,34
2-s2.0-85125186661,"COMP,ENGI,MATH",2021,191,"Classification,COVID-19,Deep Learning,Sentiment,Twitter",cp,1,23
2-s2.0-85125186278,"COMP,ENGI,MATH",2021,210,"Chest X-ray (CXR),Convolutional Neural Network (CNN),Transfer learning,Tuberculosis (TB)",cp,0,18
2-s2.0-85125179348,"COMP,ENGI,MATH",2021,134,"Bid allocation,Course Bidding,Neural Networks,Quantum Computing,Quantum Neural Network",cp,0,21
2-s2.0-85125173220,"COMP,ENGI,MATH",2021,162,"artificial intelligence,computer vision,esophagogastroduodenoscopy,gastric intestinal metaplasia",cp,2,28
2-s2.0-85125168866,"COMP,ENGI,MATH",2021,130,"Facial Surgery,Machine Learning,Rendering,Simulation",cp,1,28
2-s2.0-85125168139,"COMP,ENGI,MATH",2021,92,"Quantum Computing,Quantum Machine Learning",cp,0,5
2-s2.0-85125075232,BUSI,2021,156,"Big data,Binary classification,Data characteristics,Data complexity,Imbalanced data,Machine learning,Predictive accuracy,Team",ar,0,42
2-s2.0-85125014824,"COMP,DECI,MATH",2021,195,"healthcare,IoT,Magellan,NB-IoT,RFID,RFID tag,Specimen,universal reader assistant (URA)",cp,2,13
2-s2.0-85124897068,"BUSI,ENER,ENGI,MEDI,SOCI",2021,157,"Diabetes,Insulin,Microneedle patch",cp,0,8
2-s2.0-85124892869,"ENER,ENGI,MATH",2021,160,"aggregator,battery energy storage system (BESS),distribution system,optimal power flow (OPF),photovoltaic (PV) power generation",cp,2,8
2-s2.0-85124884387,CHEM,2021,203,,ar,4,130
2-s2.0-85124847708,MEDI,2021,185,"Azzopardi phenomenon,Case report,DNA deposition,Focal nodular retinal gliosis,Non-neoplastic eye,Phthisis bulbi",ar,0,19
2-s2.0-85124715000,"SOCI,ARTS",2021,133,"Adolescents,Lacan,Peer rejection,Young adult literature",ar,0,49
2-s2.0-85124667023,COMP,2021,164,"Purchase,Theory of Planned Behavior,Video Streaming",ar,0,25
2-s2.0-85124652425,"ENGI,PHYS,COMP",2021,168,"96-Well plate,Dynamic Threshold,ELISpot,Optical Inspection",cp,1,18
2-s2.0-85124605541,"ENGI,MATE",2021,151,"Economic strategies,Hi-tech industry,Industrial structure,Innovative learning strategy,Sustainable competitive advantage",ar,1,36
2-s2.0-85124559855,"COMP,DECI,ENGI",2021,183,"LSTM,Naïve Bayes,Protest,Protest Prediction,Text Classification,Twitter",cp,0,13
2-s2.0-85124498583,"COMP,ENGI",2021,208,,cp,10,22
2-s2.0-85124484774,COMP,2021,190,"Bank Reputation,Internet Banking Services,Online Trust,Perceived Risk",ar,0,49
2-s2.0-85124468337,"BUSI,COMP,ENER,ENGI,SOCI",2021,179,"Floating Photovoltaic,Photovoltaic in dams,Renewable energy",cp,3,36
2-s2.0-85124465487,COMP,2021,171,"Millennial,Online Grocery Shopping,Purchase Intention,Technology Acceptance Model",ar,2,29
2-s2.0-85124421019,ENVI,2021,137,"Agricultural business model,Deforestation,Sustainable agriculture,Thailand,Upland agriculture",ar,4,31
2-s2.0-85124303255,"NEUR,MEDI",2021,171,"Cognitive assessment,Intelligence,IQ,Neuropsychological assessment,Neuropsychology",ar,0,32
2-s2.0-85124245153,"MATE,PHYS",2021,171,"compatibilization,dielectric properties,Polymer blends,porous clay heterostructures",ar,1,31
2-s2.0-85124225292,"COMP,ENGI",2021,216,"Artificial Neural Network (ANN),Coefficient of Performance (COP),Heating-ventilation-air-conditioning (HVAC) system,k-means clustering,Predicted Mean Vote (PMV),Supervisory Model Predictive Control (SMPC)",cp,1,10
2-s2.0-85124207468,"MATE,PHYS",2021,165,"Arrhenius law,Cole–Cole plot,dielectric relaxation,frequency dependence,Metal-organic perovskite-like framework,temperature dependence",ar,1,21
2-s2.0-85124104204,PHYS,2021,224,"catchment-specific case studies,integrated water resources management,Lower Mekong Region,multi-stakeholder partnerships,sustainable development goals,transboundary water cooperation mechanisms",ch,3,26
2-s2.0-85124100221,BUSI,2021,144,"Declining industries,Strategic entrepreneurship,Survival strategies,Technological disruption",ar,5,104
2-s2.0-85124073619,"SOCI,COMP",2021,180,"Electroencephalogram,Mind-Wandering,Support vector machine,Time-Frequency analysis",cp,0,24
2-s2.0-85124032155,"ENVI,CENG",2021,161,"Ca(OH)2 treatment,Cyberlindnera subsufficiens,Palmitoleic acid,Sugarcane leaves",ar,1,47
2-s2.0-85124001265,"ENVI,CENG",2021,131,"Biodiesel,Oil palm empty fruit bunch,Oleaginous yeast,Steam explosion",ar,2,45
2-s2.0-85123924013,"COMP,ENGI,MATH",2021,175,"Equilibrium point,Genetic algorithm,Membrane bioreactor,PID controller,State observer",cp,0,10
2-s2.0-85123918095,"ARTS,SOCI",2021,212,,cp,8,52
2-s2.0-85123790265,"AGRI,ARTS,COMP,DECI,ENGI,SOCI",2021,182,"contact angle,critical micelle concentration,micelle,STEM instrument,surfactant",cp,0,7
2-s2.0-85123779272,"AGRI,ARTS,COMP,DECI,ENGI,SOCI",2021,162,"academic achievement,executive function,GPA,impulsivity,internet dependence,smartphone use,STEM",cp,0,30
