eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85011891254,NEUR,2018,274,"Cytokines,IDO,Immune,Inflammation,Kynurenine,Oxidative stress,Schizophrenia",ar,34,74
2-s2.0-85004008128,"SOCI,DENT",2018,269,"dental educators,educator roles and competences,undergraduate dental education",ar,12,49
2-s2.0-84981524594,"ENVI,SOCI,ENGI",2018,216,"Benefit-cost appraisal,flood mitigation,integrated flood risk management,non-structural measures",ar,8,32
2-s2.0-84973402286,"SOCI,DENT",2018,221,"competence,competency-based curriculum,undergraduate dental education",ar,36,61
2-s2.0-84963739401,MEDI,2018,237,"Computed tomography,Cumulative effective dose,Lifetime attributable risk (LAR),Radiation dose",ar,20,35
2-s2.0-85042660677,ENGI,2018,140,"Network coding,Packet delivery ratio,Phasor measurement unit,Smart grid,Synchrophasor data gathering",ar,0,22
2-s2.0-85042655838,ENGI,2018,315,"Function,Interaction parameter,Interaction pattern and volume,Saigon river",ar,6,16
2-s2.0-85042655754,ENGI,2018,210,"Concrete residue,Economical feasibility,Electric arc furnace slag,Geopolymer brick",ar,13,20
2-s2.0-85042654137,ENGI,2018,219,"HMM-based speech synthesis,Multi model HMM,Multi-space probability distribution HMM",ar,0,26
2-s2.0-85042652590,ENGI,2018,186,"Climate change,Conjunctive use,Flow budget change,Thailand,Upper central plain",ar,3,8
2-s2.0-85042633507,ENGI,2018,141,"Lot-size production scheduling,Production scheduling optimization,Sequence dependent production scheduling,Two-phase optimization",ar,2,21
2-s2.0-85037527871,"MATE,PHYS",2018,242,"Copper sulfide thin films,Microchannel reactor,Solution-based deposition",ar,5,30
2-s2.0-85041693299,"MATE,ENGI",2018,235,,cp,1,11
2-s2.0-85041651255,"MATE,ENGI",2018,195,,cp,4,11
2-s2.0-85046376388,"ENER,ENGI",2018,151,"Energy Management System,Renewable Energy Integration,Self-Organized Map,Solar Power Forecast,Weather Classification",cp,11,12
2-s2.0-85046352586,"ENER,ENGI",2018,178,"Distributed power generation,Energy storage,Photovoltaic systems",cp,2,9
2-s2.0-85046272787,"COMP,ENGI,MATH",2018,106,"Asynchronous circuit,Formal verification,Model checking,Promela,Signal Transition Graph,SPIN",cp,0,13
2-s2.0-85046266177,"COMP,ENGI,MATH",2018,145,"Formal Model,Promela,Time Petri Net",cp,4,11
2-s2.0-85041942468,CHEM,2018,212,"DNA,Fluorescence,Molecular beacons,Molecular probes,Oligonucelotides,RNA",re,46,230
2-s2.0-85041426805,"COMP,MATE,ENGI",2018,186,"Beam-steering,metasurface,slot antenna",ar,42,29
2-s2.0-85033606176,"MEDI,IMMU",2018,275,"chronic renal insufficiency,HIV infections,incidence,prospective studies,Thailand",ar,8,20
2-s2.0-85055135972,MATE,2018,248,"acid hydrolysis,bacterial cellulose,bacterial cellulose nanocrystals,cationic surface modification,crystallinity,cytotoxicity,nucleic acid delivery",ar,68,70
2-s2.0-85041281614,"CHEM,MATE",2018,246,,ar,4,56
2-s2.0-85042129406,PHYS,2018,172,,ar,8,33
2-s2.0-85041320668,MEDI,2018,272,"Antibiotics,Epidemiology,Inflammatory bowel disease",ar,34,38
2-s2.0-85044257769,CHEM,2018,161,"copper,fluorescence,porphyrin,sensors",ar,15,47
2-s2.0-85040938583,"IMMU,MEDI",2018,272,"DNA sequence,Genetic variation,Glutamate-rich protein,Plasmodium falciparum",ar,2,52
2-s2.0-85023170224,"CHEM,CENG,MATE",2018,103,"Bacterial cellulose,glycerin,polyhexamethylene biguanide,silk sericin,wound dressing",ar,25,52
2-s2.0-85048453128,"CHEM,BIOC,ENVI",2018,220,,ar,21,31
2-s2.0-85059185377,"IMMU,MEDI",2018,188,"comorbidities,factors,HIV,metabolic complications,Thailand",ar,9,22
2-s2.0-85041282106,"MEDI,DENT",2018,306,"Clinic-pathologic features,Oral cancer,Prevalence,Retrospective study",ar,148,36
2-s2.0-85041139198,"PHYS,EART",2018,260,"galaxies: active,galaxies: high-redshift,galaxies: starburst,X-rays: galaxies",re,26,67
2-s2.0-85046789055,COMP,2018,203,"Enrofloxacin,Fluoroquinolone,Monoclonal antibody,Variable region",cp,0,21
2-s2.0-85040773535,"CHEM,CENG,ENGI",2018,248,,ar,3,24
2-s2.0-85038836122,"BIOC,PHAR,CHEM",2018,93,"Aptamer molecular beacon,ATP-binding aptamer,Fluorescence sensor,Quecher-free molecular beacon,Quencher-free molecular aptamer beacon",ar,9,28
2-s2.0-85034580912,PHAR,2018,270,"Aggregates,Aqueous solution,Cyclodextrins,Inclusion complex,Pharmaceutical,Solubility,Water-insoluble drugs",ar,449,202
2-s2.0-85034037558,ENVI,2018,221,"Building wastewater treatment,Hydraulic retention time (HRT),Insultated anaerobic filter (IAF),Temperature,Waste heat input",ar,5,22
2-s2.0-85032953012,PHAR,2018,241,"Diffusion coefficient,Electrically controlled release,Ibuprofen,Pectin hydrogel,Poly(3-methoxydiphenylamine)",ar,34,52
2-s2.0-85028539780,"BIOC,ENGI,CHEM",2018,164,"grating-coupling surface plasmon resonance,nanohole arrays,nanoslit arrays,surface plasmon resonance image,transmission surface plasmon resonance",re,52,81
2-s2.0-85045856760,EART,2018,285,,ar,16,31
2-s2.0-85037663555,PHYS,2018,168,"CMS,Flow,High-pT,Jet quenching,Parton energy loss,QGP",ar,50,54
2-s2.0-85037659942,PHYS,2018,112,"CMS,Physics,Top quark",ar,37,49
2-s2.0-85032225861,"CENG,CHEM",2018,121,"Biomass conversion,Carbon-based acid catalyst,Catalyst support,Hydrothermal carbonization,Sulfonation",ar,53,35
2-s2.0-85031127300,"CENG,CHEM",2018,73,"Aromatization,Copper(II) chloride,Dienes,Ionic liquid",ar,6,23
2-s2.0-85040363131,"IMMU,MEDI",2018,307,"DNA sequencing,Genetic diversity,Lactate dehydrogenase,Malaria,Purifying selection,Rapid diagnostic tests",ar,12,55
2-s2.0-85049850828,COMP,2018,124,"ARIMA,Incoming calls,Seasonal pattern,Time series forecasting",cp,1,8
2-s2.0-85049844762,COMP,2018,173,"Flow indices,Hydrological response indices,Ping basin,Predictions in ungagged basin,Regionalization,Regression analysis",cp,0,24
2-s2.0-85049830878,COMP,2018,183,"CT,Dental pulp,Finite element analysis,Mechanical force,Tooth",cp,3,11
2-s2.0-85040361122,MEDI,2018,292,"Antioxidant,Clitoria ternatea,Glucose,Glycemia,Insulin,Sucrose",ar,35,51
2-s2.0-85040325837,"CENG,MATE",2018,278,,ar,25,77
2-s2.0-85032793843,"CHEM,MATE",2018,163,"Cadmium,Hydrogen bonding interactions,N-(hydroxyethyl)ethylenediamine,p-Nitrobenzoate,Picrate",ar,5,86
2-s2.0-85047261032,COMP,2018,189,"Data hiding,Discrete Cosine Transform,Image steganography,JPEG,Steganography,WebP",cp,0,11
2-s2.0-85040964325,PHYS,2018,232,,cp,0,12
2-s2.0-85029818459,"CHEM,MATE",2018,149,"and nanocrystals,electrochemistry,electrospinning,fibers,nanoparticles,nanowires",ar,7,14
2-s2.0-85029809896,"CHEM,MATE",2018,167,"biomaterials,gels,hydrophilic polymers,swelling",ar,18,49
2-s2.0-85045872589,"MEDI,DENT",2018,0,,ch,2,10
2-s2.0-85045861780,"MEDI,DENT",2018,0,,ch,6,24
2-s2.0-85045858022,"MEDI,DENT",2018,0,,ch,4,87
2-s2.0-85057565960,"BIOC,AGRI",2018,245,"Antityrosinase,Melanogenesis,MITF,Post inflammatory hyperpigmentation,Sericin",ar,17,45
2-s2.0-85026527246,"PHAR,NEUR",2018,260,"Anxiety,Depression,Immune,Indoleamine 2,3-dioxygenase,Inflammation,Kynurenine,Schizophrenia",ar,14,79
2-s2.0-85024477520,"PHAR,NEUR",2018,256,"Anxiety,Bipolar,CANTAB,Cognition,Major depression,Schizophrenia",ar,25,51
2-s2.0-85020386456,"PHAR,NEUR",2018,229,"Comorbid depression/obesity,Depression,Indoleamine 2,3-dioxygenase,Obesity,Tryptophan catabolites",re,59,329
2-s2.0-85020380136,"PHAR,NEUR",2018,117,"Ambiguous-cue interpretation,Cognitive judgment bias,Cytokine,Optimism,Pessimism,Spleen",ar,10,65
2-s2.0-85018717462,"PHAR,NEUR",2018,188,"Desipramine,Macrophage,MADB 106 adenocarcinoma,Metastasis,Natural killer cell,Stress sensitivity",ar,5,77
2-s2.0-85049872904,ARTS,2018,197,,ar,4,37
2-s2.0-85044059764,BIOC,2018,167,"dwarf honey bee,Micrapis,Mitochondrial DNA,next generation sequencing",ar,2,20
2-s2.0-85040991051,SOCI,2018,156,"Community-based enterprise,government,leadership,network,Thailand",ar,6,31
2-s2.0-85040729005,"MATE,ENGI",2018,157,,cp,0,32
2-s2.0-85040167175,CHEM,2018,279,,ar,156,38
2-s2.0-85040099983,"BIOC,PHAR",2018,192,"acid-labile linkage,drug-conjugated polymer,gold nanorods,MPC copolymer,photothermal therapy",ar,12,33
2-s2.0-85039845687,ENVI,2018,189,"CH4,driving pattern,fuel type,GHG, CO2,passenger car,taxi",ar,2,27
2-s2.0-85032807137,SOCI,2018,151,"altruism,Behavioral economics,gender,old age",ar,5,25
2-s2.0-85032269610,"AGRI,IMMU",2018,318,"Food contamination,Rapid method,Reverse Transcriptase-PCR-DGGE,Vibrio",ar,12,24
2-s2.0-85029420438,MATH,2018,135,"Concentration inequality approach,half-normal distribution,Stein’s method,symmetric simple random walk,the number of returns to the origin,uniform and non uniform bounds",ar,0,12
2-s2.0-85010015810,"BIOC,PHAR,ENVI",2018,170,"Asiaticoside,Centella asiatica,ECa 233,madecassoside,pharmacokinetics",ar,21,34
2-s2.0-85151761949,"MEDI,DENT,BIOC",2018,91,"Effective dose,Justification,Optimization,Radiation dose,Radiation protection",ch,0,57
2-s2.0-85147717751,MEDI,2018,248,"Contraception use,Myanmar migrants,Myanmar youths,Thailand,Youths",ar,0,28
2-s2.0-85147715466,MEDI,2018,184,"Chinese tourists,Medical tourism,Thailand",ar,0,15
2-s2.0-85147713497,MEDI,2018,333,"Adolescent,Adolescent health,Indonesia,Keywords Sexual Behaviors,Urban & Rural Area",ar,0,21
2-s2.0-85147708640,MEDI,2018,268,"Health belief model,Health workers’ practice,Malaria,Papua New Guinea",ar,0,16
2-s2.0-85147705024,MEDI,2018,246,"Elderly,Health status,Sleep quality,Thailand",ar,0,25
2-s2.0-85147697744,MEDI,2018,384,"Keywords Contraceptive utilization,Myanmar,Premarital sexual relationship,Unmarried youths",ar,0,16
2-s2.0-85147695124,MEDI,2018,244,"Hypertension,Knowledge Attitude Practice,Myanmar migrants,Thailand",ar,1,16
2-s2.0-85147693035,MEDI,2018,239,"Attitude,HIV/AIDS,Knowledge,MSM,Myanmar,Preventive Practices",ar,0,11
2-s2.0-85147691492,MEDI,2018,300,"Consumption behavior,Consumption hygiene,Egg,Keywords Salmonella,Thailand",ar,0,18
2-s2.0-85147690537,MEDI,2018,234,"Caregivers,Malaria preventive practices,Myanmar,Under-five children",ar,0,36
2-s2.0-85147687236,MEDI,2018,244,"Bat-borne diseases,Human-animal interface,Knowledge and practice,Thailand,Zoonosis",ar,0,20
2-s2.0-85147684712,MEDI,2018,222,"Alcohol drinking,Chronic liver diseases,Myanmar",ar,0,18
2-s2.0-85147679936,MEDI,2018,221,"Hypertension,Pregnant women,Timor Leste",ar,0,21
2-s2.0-85147677137,MEDI,2018,309,"Ageing,Nepal,Quality of life,Type 2 Diabetes mellitus",ar,0,12
2-s2.0-85147675309,MEDI,2018,177,"Obesity,Thai dentists,Thailand,Workload",ar,0,38
2-s2.0-85147671550,MEDI,2018,212,"Caregiver,Elderly,Long term care,S257-S263,Thailand",ar,0,12
2-s2.0-85147670793,MEDI,2018,325,"International students,Internet use,Smartphones",ar,0,17
2-s2.0-85147668704,MEDI,2018,230,"Antibiotic resistance,Antibiotics,Nepal,Self-medication",ar,0,38
2-s2.0-85147668502,MEDI,2018,188,"Hepatitis C virus,Pakistan,Pregnant women",ar,0,18
2-s2.0-85147668329,MEDI,2018,228,"Effective malaria treatment,Malaria,Myanmar",ar,0,21
2-s2.0-85147667366,MEDI,2018,185,"Healthcare professional,Medical social work,Vietnam",ar,0,20
2-s2.0-85147659665,MEDI,2018,242,"Attitude knowledge and practice,Internal migrant,Malaria prevention,Myanmar",ar,0,19
2-s2.0-85147652564,MEDI,2018,227,"Asthma,Bedroom environment,Keywords Primary school children,Respiratory symptoms,Thailand",ar,0,22
2-s2.0-85147647870,MEDI,2018,239,"Knowledge attitude cultural factors,Malaria,Myanmar,Utilization of insecticide treated nets",ar,0,17
2-s2.0-85141952258,MEDI,2018,226,"Keywords Malaria,Migration pattern,Myanmar-Thailand border area",ar,1,22
2-s2.0-85138369633,MEDI,2018,205,"Activity Profiles,Amateur Boxing,Modified Official Rules",ar,2,16
2-s2.0-85129416364,MEDI,2018,222,"Elderly,Healthy aging,Successful aging,Thailand",ar,0,26
2-s2.0-85129037864,"MEDI,BIOC",2018,208,"Cervical cancer,DNA methylation,Embryo,Endometriosis,Epigenetic,Human reproduction,Infertility,Leiomyoma,Ovarian cancer,PCOS",ch,0,73
2-s2.0-85125220076,BUSI,2018,189,"E-service quality,Online banking,SERVQUAL,Technology anxiety,Technology readiness",ch,3,47
2-s2.0-85124897134,"MATE,PHYS,ENGI",2018,152,"Aminosilane,Epoxidized natural rubber,Graphene oxide,Natural rubber",cp,0,28
2-s2.0-85123916501,MEDI,2018,219,"Coffee harvesters,Thailand,Work-related musculoskeletal disorders (WMSDs)",ar,1,21
2-s2.0-85123521966,ENGI,2018,187,"Block copolymer,Hydroxyl terminated natural rubber,Poly(lactic acid),Toughening agent",ar,0,22
2-s2.0-85116740595,AGRI,2018,140,"Dragon millipede,Endemic,New species,Taxonomy,Thailand",ar,10,15
2-s2.0-85114034524,BUSI,2018,106,"Agilent,Dynamic Capabilities,Organizational Agility,Product Innovation,Structural Equation Modeling",ch,1,
2-s2.0-85112400053,MEDI,2018,239,"Antenatal care,Intermittent Preventive Treatment,Malaria,Malawi,Pregnancy,Sulphadoxine Pyrimethamine",ar,2,43
2-s2.0-85111591848,AGRI,2018,187,"androgenic hormone,liquid chromatography tandem mass spectrometry,male-monosex tilapia,residue",ar,2,33
2-s2.0-85102859467,MEDI,2018,0,,no,0,7
2-s2.0-85102582101,MEDI,2018,313,,ch,0,123
2-s2.0-85101989726,"MEDI,NURS,SOCI",2018,219,"Autonomy,Buddhism,Compassion,Individual,Interdependence,Rights",ch,0,4
2-s2.0-85101583101,SOCI,2018,0,,ch,0,11
2-s2.0-85101562651,"AGRI,ENVI,ARTS",2018,120,"Asia,Culture,Eating,Food,Identity,Technology",ch,0,13
2-s2.0-85097515861,"CHEM,PHAR",2018,222,"Enhancing student quality,Primary schools,Project evaluation,Provincial administration organization,School quality development",ar,0,11
2-s2.0-85097515398,"CHEM,PHAR",2018,246,"ADM1 model,Anaerobic digestion process,Cellulose,Model modification",ar,0,12
2-s2.0-85097515350,"CHEM,PHAR",2018,267,"Agriculture land management,Conserved area,Soil conservation",ar,0,15
2-s2.0-85097397109,ENER,2018,188,"Coal,Energy Policy,Energy Sources,Power Generation",ar,0,120
2-s2.0-85095430480,PHYS,2018,222,,cp,0,2
2-s2.0-85093897088,"VETE,AGRI",2018,247,"Communicable diseases,Laboratory workers,Macaca fascicularis,Occupational health,One Health",ar,0,29
2-s2.0-85092590734,MEDI,2018,154,"Acute liver failure,Diagnostic score,Encephalopathy,End-stage liver disease,Leipzig score,Prognostic score,Wilson disease",ch,0,33
2-s2.0-85092154120,PHYS,2018,43,,cp,0,
2-s2.0-85089797745,MATH,2018,106,"covering by convex sets,covering of unit arcs,worm problem",ar,1,9
2-s2.0-85089601418,"BUSI,ECON,SOCI,DECI",2018,164,"Export intensity,Food and drinks,GLM practices,Green logistics management,SMEs,Sustainability",ar,0,67
2-s2.0-85089600779,SOCI,2018,230,"Affective commitment,Organizational identification,Person-organization fit,Young democrat",ar,0,37
2-s2.0-85089577633,"BUSI,ECON,SOCI,DECI",2018,251,"Evaluation,Skewness,Supplier performance,Supplier selection",ar,0,46
2-s2.0-85088065456,EART,2018,205,,cp,1,5
2-s2.0-85086174365,"ENGI,SOCI",2018,139,"Agricultural Land Policy,Bangkok",ar,0,17
2-s2.0-85085741175,"BUSI,ECON",2018,155,"Development,O220 project analysis,Q420 alternative energy sources,Q480 energy: government policy,Q560 environment",ar,1,33
2-s2.0-85085032372,CENG,2018,0,,cp,0,2
2-s2.0-85085023816,CENG,2018,0,,cp,0,
2-s2.0-85084990204,CENG,2018,0,,cp,0,
2-s2.0-85084966821,CENG,2018,0,,cp,0,2
2-s2.0-85084791504,CENG,2018,0,,cp,0,3
2-s2.0-85082969822,AGRI,2018,220,"Indochina,Limacoid snail,Limestone,Systematics,Taxonomy,Terrestrial snails",ar,15,60
2-s2.0-85082366390,MEDI,2018,215,"Contraceptives,oral,Inflammatory bowel diseases",ar,3,42
2-s2.0-85081145208,PHAR,2018,248,"Immunogenicity of recombinant human erythropoietin (r-HuEpo),Pure red cell aplasia (PRCA),Renal anemia",ch,0,50
2-s2.0-85080953029,"AGRI,VETE",2018,110,"Burkholderia pseudomallei,Complement Fixation Test (CFT),Melioidosis,Seroprevalence,Sheep",ar,3,38
2-s2.0-85079788214,"CHEM,CENG,ENGI",2018,89,"Cell separation,Dielectrophoretic force,Microfluidic device",cp,0,9
2-s2.0-85079737697,"CHEM,CENG,ENGI",2018,108,"Cell membrane breakdown,Electric field constriction,Electric pulses,Plant cells,Vacuole",cp,0,7
2-s2.0-85078338096,PSYC,2018,153,,ch,1,
2-s2.0-85074912603,ENGI,2018,148,"Adaptive neuro-fuzzy inference system,Fault identification,Gustafson-kesselalgorithm,Power system protection",ar,1,27
2-s2.0-85074754835,MATE,2018,181,"Aryl iodide,Heterogeneous palladium catalyst,Suzuki cross-coupling,Water",cp,1,9
2-s2.0-85074749399,ECON,2018,200,"ATR-FTIR,Glycerin,Halal cosmetics,Halalness",ar,0,8
2-s2.0-85074613094,MEDI,2018,208,"Health behaviour,Infant health,Infant immunisation,Maternal healthcare,Philippines",ar,1,27
2-s2.0-85073466512,"BUSI,ECON",2018,149,"Diagnostic and interactive control,Mixed strategy,Performance measurement systems,Strategy",ar,0,55
2-s2.0-85073116045,"ENER,ENGI",2018,111,"Electric vehicle,Energy consumption,Laden weight,Real-world driving,Sensitivity",cp,0,11
2-s2.0-85072684147,"ENGI,COMP",2018,208,,cp,0,16
2-s2.0-85071924483,NURS,2018,188,"Choosing nursing,Nursing education,Nursing students,Qualitative research",ar,0,20
2-s2.0-85071907038,"COMP,EART",2018,236,"Augmentation System,GNSS for aviation,Multi-constellation GNSS",cp,0,9
2-s2.0-85069950459,MULT,2018,113,,cp,0,8
2-s2.0-85069670670,"AGRI,VETE",2018,322,"Arcobacter butzleri,Campylobacter,Cats,Dogs,Multi-Drug Resistance",ar,2,43
2-s2.0-85069206548,COMP,2018,166,"Data anonymization,Data mining,De-identification,Ensemble classifiers,Privacy model,Privacy-preserving data mining",cp,4,23
2-s2.0-85068087218,"SOCI,PSYC",2018,323,"Academic achievement,Academic self-efficacy,Achievement goal,Procrastination,Undergra-duate students",ar,2,35
2-s2.0-85067998660,"SOCI,ARTS",2018,137,"Folk beliefs,Northeast thailand,Ravenous spirit belief tradition,Supernatural beliefs,Thai folklore",ar,2,51
2-s2.0-85067798317,EART,2018,168,"Finite strain,Kinematic vorticity,Sinistral,Thailand,Three Pagodas shear zone",ar,2,47
2-s2.0-85066492452,MATE,2018,142,"Copolymerization,Electrochromic devices,Graphene conductive ink,Poly(ethylene terephthalate),Poly(lactic acid)",cp,6,19
2-s2.0-85065677264,"ENGI,COMP",2018,101,"Chip,Decomposed cutting forces,Straightness,Turning,Wavelet transform",cp,6,17
2-s2.0-85065559003,ENGI,2018,125,"Froude Number,Laminar,Slug Flow,Taylor Bubble,Viscosity",ar,2,33
2-s2.0-85065146941,MEDI,2018,310,,ar,3,48
2-s2.0-85065076191,"BIOC,AGRI,PHAR",2018,241,"Cortisol,Gold nanoparticles,Lateral flow immunoassay,Silver enhancement",ar,21,33
2-s2.0-85065031483,"MEDI,BIOC",2018,201,"Basal cell adhesion molecule,Immunohistochemistry,Laminin,Laminin receptor,Pituitary development",ar,2,26
2-s2.0-85064831563,MEDI,2018,309,"Adherence of hypertension patients,Health literacy of chronic diseases,Lifestyle and management knowledge,Self-management behaviors",ar,14,32
2-s2.0-85064824443,MEDI,2018,248,"Ambulatory care sensitive conditions,Diabetes mellitus,Health human resources,Primary care,Structural characteristics",ar,4,45
2-s2.0-85064763801,EART,2018,151,"Embankment,Finite-element modelling,High-speed train,Soft soil",ar,20,37
2-s2.0-85064720210,"MATH,AGRI,MULT",2018,143,"Antimicrobial activity,Essential oil,Persicaria sp,Rice pathogens,Structure activity relationship",ar,6,47
2-s2.0-85064680760,MEDI,2018,177,"Blood cholinesterase,Male reproductivity,Pesticide exposure,Semen quality,Serum hormone level",ar,16,28
2-s2.0-85064670745,PHYS,2018,166,"FCNC Interaction,Hadron-Hadron scattering (experiments),Higgs physics,Top physics",ar,32,54
2-s2.0-85064394619,BIOC,2018,177,"Mycosporine-2-glycine,Mycosporine-like amino acids,Porphyra-334,Shinorine",ar,29,17
2-s2.0-85064275856,"AGRI,VETE",2018,226,"Accessory gene regulators,Colonization,Horizontal gene transfer,Resistance,Virulence",ar,3,98
2-s2.0-85064232661,MEDI,2018,320,"Endemic fluoride area,GIS,Google Maps,Safe drinking water,Water supply",ar,4,32
2-s2.0-85064219392,BUSI,2018,218,"Co-Worker Support,Employee Retention,Employment Sustainment,Intention to Quit,Supervisor Support",ar,4,66
2-s2.0-85064125904,NURS,2018,111,"Dietary intake,Highly active antiretroviral therapy,HIV,Metabolic syndrome",ar,2,22
2-s2.0-85064121799,"PHAR,MEDI",2018,327,"CYP3A5,Genetic polymorphisms,Kidney transplantation,POR,Tacrolimus",ar,13,48
2-s2.0-85063896318,SOCI,2018,0,,ch,9,36
2-s2.0-85063874465,SOCI,2018,193,"Cambodia,Hun Sen,Preah Vihear,Thai-Cambodian relations,Thailand,Thaksin Shinawatra",ar,0,66
2-s2.0-85063769265,"BUSI,ECON",2018,243,"Entrepreneur,Incubation,Thai traditional textiles,Troubles",ar,3,13
2-s2.0-85063408360,COMP,2018,135,"Acropora coral,Ammonia,Coral healthiness",cp,2,12
2-s2.0-85063401743,COMP,2018,212,"Deep learning,Image annotation,Image classification,Image database management system,Machine learning,Photo recognition,Recommendation system",cp,3,23
2-s2.0-85063401120,COMP,2018,318,"Greenhouse gas,Methane emission,Methane flux,Organic paddy fields",cp,0,15
2-s2.0-85063400908,COMP,2018,305,"Data mining,Global environmental analysis,Multimedia system,Semantic computing",cp,3,18
2-s2.0-85063399744,COMP,2018,219,"5D World Map Systems,5DWM,Global sharing analysis,Sichang Island,Thailand,Visualization,Water analysis,Water quality",cp,1,8
2-s2.0-85063395964,COMP,2018,131,"Alum dosage,Coagulation process,Data mining software,Dongmarkkaiy water treatment plant,Lao PDR,Vientiane,Weka",cp,0,18
2-s2.0-85063393358,COMP,2018,197,"Coral stress,Pavona sp,Photographic assessment,Salinity Acropora sp. Goniopora sp",cp,2,6
2-s2.0-85063387692,AGRI,2018,289,"antioxidant activity,Helianthus annuus,sprout,sunflower,total phenolic compounds",ar,3,24
2-s2.0-85063382127,COMP,2018,183,"Actual evapotranspiration,Landsat 8,NDVI,Remote sensing,Sentinel-2",cp,0,19
2-s2.0-85063366552,COMP,2018,185,"Carbon footprint,Corrugated paper,Overall equipment effectiveness",cp,0,8
2-s2.0-85063353260,COMP,2018,266,"Online learning,Self-efficacy,Smartphone application,Theory of planned behaviour",ar,8,35
2-s2.0-85063330758,COMP,2018,189,"Auto mechanic education,Mobile learning,Technology Readiness",ar,6,36
2-s2.0-85063204853,"ARTS,SOCI,ECON",2018,0,,ar,5,30
2-s2.0-85063135945,"SOCI,MEDI,NURS",2018,254,"Barbados,Chronic conditions,Gender,Intergenerational transfers,Medical care,Older adults",ch,4,43
2-s2.0-85063056042,AGRI,2018,62,"Afrotropical,Cheloninae,New taxon,Oriental,Parasitoid,Range extension",ar,0,21
2-s2.0-85062716552,MATE,2018,175,"Biaxial oriented polypropylene,Bioplastics,Electrochromic devices,Poly(lactic acid),Thermal reduced graphene oxide",cp,3,7
2-s2.0-85062713066,MATE,2018,171,"Ion beam etching,Multilayer thin film process,Plasma characterization",cp,1,10
2-s2.0-85062637315,COMP,2018,164,,cp,2,14
2-s2.0-85062532302,MATE,2018,92,"ceramic glaze,EAF dust,mill scale,oil spot, tenmoku,steel scale,steelmaking wastes",cp,0,16
2-s2.0-85062470396,SOCI,2018,168,,ch,1,72
2-s2.0-85062451061,SOCI,2018,199,,ch,3,48
2-s2.0-85062448623,SOCI,2018,253,,ch,4,48
2-s2.0-85062361910,COMP,2018,201,"Bit Error Rate (BER),Mobile Ad-hoc Network (MANET),OLSR,Quality of Service (QoS),Weighted Connectivity Index",ar,6,40
2-s2.0-85062349283,AGRI,2018,167,"Calcium,Freezing,Mango,Pectin methylesterase,Temperature",ar,0,31
2-s2.0-85062324439,DENT,2018,249,"Amyloidosis,Immuno-phenotyping,Localized,Oral amyloids,Systemic,β-2 microglobulin",ar,1,23
2-s2.0-85062191217,"PHAR,MEDI",2018,259,,ar,2,12
2-s2.0-85062189386,"MEDI,IMMU",2018,157,"Hepatitis B virus,Hepatocellular carcinoma,IFN receptor,Interferon,Polymorphism",re,0,57
2-s2.0-85062171866,SOCI,2018,161,"Moral and virtue,Thai value promotion policy,Twelve Thai values",ar,1,42
2-s2.0-85062171245,"BIOC,PHAR",2018,233,"Enzyme-linked immunosorbent assay,Escherichia coli,Fab,Kwakhurin,Mirifica,Pueraria candollei var,Refolding",ar,5,23
2-s2.0-85062064580,MEDI,2018,257,,ar,14,21
2-s2.0-85061958318,NURS,2018,177,"Experiences,first-line nurse managers,Indonesia,phenomenology",ar,8,24
2-s2.0-85061914917,COMP,2018,181,"Maintainability,Naming convention,Objective C,Understandability",cp,1,12
2-s2.0-85061855868,PHAR,2018,369,"Antineoplastic drug,Drug access,Market access,Patient access",ar,5,23
2-s2.0-85061844358,PHAR,2018,277,"Aquilaria,Authentication,DNA barcode,Phylogenetic tree,Thymelaeaceae",ar,8,40
2-s2.0-85061773136,"ENGI,PHYS,BUSI",2018,288,"Flipped classroom learning,Learner behavior,Learner opinions",ar,1,15
2-s2.0-85061768849,PHAR,2018,106,"Brazilin,Caesalpinia sappan L,HPLC,Sappanwood extracts,Validation",ar,7,28
2-s2.0-85061509042,"SOCI,ARTS",2018,162,"Corpus stylistics,Keyword,Lexis-grammar interface,Persuasion,Singular-plural forms",ar,0,35
2-s2.0-85061337612,AGRI,2018,184,"Dragon millipede,Endemic,New species,Taxonomy,Thailand",ar,12,19
2-s2.0-85061332900,"IMMU,MEDI",2018,291,,ar,0,26
2-s2.0-85061329400,"MATH,ENGI",2018,179,,cp,0,19
2-s2.0-85061059269,PHYS,2018,156,"Detection limit,Dyes,Mercury,Nanoparticles",ar,2,23
2-s2.0-85061041683,"COMP,MATE,PHYS",2018,141,,cp,0,15
2-s2.0-85060557114,"EART,ENGI",2018,160,"Adhesion factor,Barrette pile,Friction factor,Pile capacity",cp,0,5
2-s2.0-85060382842,COMP,2018,113,"Benford’s law,Beta distribution,First significant digits,Truncated distributions",ch,0,14
2-s2.0-85060334375,"MEDI,BIOC",2018,211,"Carnitine palmitoyltransferase,CPTII deficiency,Fatty acid oxidation disorder,Hyperammonemia,Long chain fatty acid,Rhabdomyolysis",ch,3,26
2-s2.0-85060055036,"BUSI,ARTS,SOCI,ECON",2018,240,"Early-stage incubation,Knowledge acquisition,Startup,Technology business incubator",ar,0,32
2-s2.0-85060045371,"COMP,ENGI,MATH",2018,145,"decision tree,entropy,generalization error,multi-class classification,support vector machine",ar,9,31
