eid,subject_areas,publication_year,length_of_abstract,author_keywords,sub_type,citation_count,refcount 
2-s2.0-85078153573,PHAR,2019,217,"Anti-cancer medicines,Patient access,Reimbursement,Thailand",ar,4,30
2-s2.0-85078123335,COMP,2019,121,,cp,3,26
2-s2.0-85078064263,"BUSI,COMP,DECI",2019,271,"Social,Supply chain,Sustainability,Thailand",ar,0,32
2-s2.0-85078061726,"BUSI,COMP,DECI",2019,225,"Social capital theory,Supply chain,Thailand",ar,2,51
2-s2.0-85078054320,"BUSI,COMP,DECI",2019,188,"Green supply chain,Sustainability,Thailand",ar,0,41
2-s2.0-85078038897,"BUSI,COMP,DECI",2019,258,"Environment,Supply chain,Sustainability,Thailand",ar,2,35
2-s2.0-85078033892,MATE,2019,282,,ar,7,27
2-s2.0-85078033568,MULT,2019,124,"Biosynthesis,Cannabinoid,Cannabis sativa,Synthetic biochemistry,Synthetic biology",ar,7,42
2-s2.0-85078027746,"BUSI,COMP,DECI",2019,288,"Product innovation,Social capital,Strategic innovation,Supply chain,Thailand",ar,3,32
2-s2.0-85078017746,"BUSI,COMP,DECI",2019,213,"Cloud Computing, Supply Chain, Thailand",ar,0,38
2-s2.0-85078017389,HEAL,2019,210,"Creativity innovation,Green,Sports,Thailand",ar,5,40
2-s2.0-85077949973,PHAR,2019,218,"Aryl hydrocarbon receptor,Autism,Gut microbiome,Melatonin,MicroRNAs,Mitochondria",re,27,165
2-s2.0-85077931190,"BUSI,SOCI,ECON",2019,187,"Bank Profitability,Regression Analyses,Russian Financial Institutions,Smart Sanctions",ar,0,19
2-s2.0-85077911922,COMP,2019,125,"Knowledge management (KM),Mobile web,National research university (NRU),Personnel sharing model,Talent mobility (TM),University assessment system,University-industry collaboration (UIC),University-industry linkage (UIL)",ar,5,22
2-s2.0-85077852408,PHAR,2019,202,"Hepatoprotective effect,Oxidative stress,Phikud Navakot",ar,3,29
2-s2.0-85077785809,MEDI,2019,240,"Anaemic pregnancy,Perception,Vitamin and mineral intake",ar,2,22
2-s2.0-85077769988,MEDI,2019,207,"DAX-1,luciferase 23 assay,mutation,novel,X-linked adrenal hypoplasia congenital",ar,14,34
2-s2.0-85077733464,VETE,2019,212,"Boar,Lecithin,Sperm cryopreservation,Sperm quality",ar,4,37
2-s2.0-85077673879,"ARTS,SOCI",2019,131,"Conceptual blending,Figurative language,Meaning construction,Mental spaces,Same-sex marriage",ar,3,25
2-s2.0-85077639150,IMMU,2019,290,,ch,1,98
2-s2.0-85077600942,IMMU,2019,336,,ch,0,86
2-s2.0-85077592039,IMMU,2019,242,,ch,0,127
2-s2.0-85077532347,IMMU,2019,248,,ch,0,75
2-s2.0-85077453707,PHAR,2019,250,"Drug,Food,Interaction,Rat,Simvastatin,Simvastatin acid",ar,1,39
2-s2.0-85077441477,"SOCI,ARTS",2019,218,"Government Strategy,Participation,Renewable Energy,Society",ar,1,20
2-s2.0-85077440614,"SOCI,ARTS",2019,215,"Economic performance,Good corporate governance,Shareholding structure",ar,5,34
2-s2.0-85077432381,MEDI,2019,261,,ar,8,45
2-s2.0-85077404094,"MEDI,IMMU",2019,234,"Asthma,Eczema,GAN,ISAAC,Rhinoconjunctivitis",ar,23,34
2-s2.0-85077402034,"MEDI,IMMU",2019,277,"Allergic rhinitis,Asthma,Atopy,GAN,ISAAC",ar,14,34
2-s2.0-85077333139,"SOCI,ARTS",2019,192,"Corporate Governance,Stock Exchange of Thailand,Tax Planning",ar,4,38
2-s2.0-85077320995,"ENVI,ENER",2019,269,"Feed conversion ratio,Intensive farming,Nitrogen,Phosphorus,Whiteleg shrimp",ar,20,38
2-s2.0-85077320056,"ENVI,ENER",2019,236,"Burning activity pattern,E-waste dismantling workers,E-waste open burning,Inhalation exposure,PM2.5,PM2.5–10",ar,14,19
2-s2.0-85077312070,PHAR,2019,203,"Customer Perception,Perceived Service Quality,Pharmacy Engagement,Price Strategy with Pharmacy Customer Devotion",ar,6,40
2-s2.0-85077264626,AGRI,2019,292,"Barcoding,Key,Map,Phylogeny,Taxonomy,Variety",ar,2,34
2-s2.0-85077249848,"COMP,ENGI,MATH,BUSI",2019,203,"Batch size,Lead time,Optimal,Single machine",ar,0,19
2-s2.0-85077245956,ENVI,2019,165,"Forest restoration,Fungi,Soil properties,Zinc mining",ar,0,34
2-s2.0-85077216268,NURS,2019,102,"first-line nurse managers,Indonesia,instrument development,managerial competence",ar,14,54
2-s2.0-85077198998,MEDI,2019,270,"Braces,Clubfoot,Compliance,Recurrence,Treatment",ar,14,35
2-s2.0-85077191749,"MATE,ENGI",2019,31,,cp,0,13
2-s2.0-85077174537,"BIOC,HEAL",2019,367,"end stage renal disease,Health-related quality of life,maintenance hemodialysis",ar,6,30
2-s2.0-85077153764,"COMP,MATH",2019,164,"Basis,Linear transformation semigroups,Magnifying elements,Vector spaces",ar,2,11
2-s2.0-85077123183,MATH,2019,179,"Complete graphs,Partite saturation,Saturation",ar,0,19
2-s2.0-85077093334,"SOCI,ARTS",2019,331,"Consumer behaviour,Online buying behaviour (OBB),Perceived benefits (PB),Perceived risks (PR),Psychological factors (PF),Security,Trust",ar,10,23
2-s2.0-85077084853,"SOCI,ARTS",2019,170,"E-Commerce,E-shopping,Online shopping,Privacy,Risks,Trust,Women",ar,4,31
2-s2.0-85077084395,"SOCI,ARTS",2019,236,"Industry 4.0,Knowledge management,Supply chain,Thailand",ar,6,50
2-s2.0-85077073854,"SOCI,ARTS",2019,249,"Enterprise resource planning,Industry 4.0,Supply chain,Thailand",ar,6,57
2-s2.0-85077072985,"SOCI,ARTS",2019,278,"ASEAN,Circular economy,Natural environment,Panel regression",ar,1,19
2-s2.0-85077069547,"SOCI,ARTS",2019,234,"Industry 4.0,Supply chain,Thailand",ar,3,38
2-s2.0-85077066090,"SOCI,ARTS",2019,215,"Customer satisfaction,Knowledge,Loyalty intention,Thailand",ar,1,44
2-s2.0-85077055575,"SOCI,ARTS",2019,237,"Agile supply chain,Industry 4.0 textile,Thailand",ar,3,36
2-s2.0-85077037715,"SOCI,ARTS",2019,196,"Business law compliance,Perceived partnership sustainability,Perceived partnership synergy,Societal and political context",ar,1,39
2-s2.0-85077035528,"SOCI,ARTS",2019,258,"Corporate image,Customer loyalty,Spatial layout,Thai airlines",ar,2,43
2-s2.0-85077019905,MEDI,2019,274,"Changing attitude,Condom,Media campaign,Prevention,Questionnaire,Self-efficacy,Vulnerability",ar,1,31
2-s2.0-85077019697,"SOCI,ARTS",2019,136,"ASEAN,Financial effectiveness,Financial reporting quality,Investment efficiency",ar,2,43
2-s2.0-85077008770,"SOCI,ARTS",2019,213,"Development plan,Government policy,Natural resource rich country,Poverty,Social protection system,Sustainable development goals",ar,2,57
2-s2.0-85076999407,"COMP,MATE,ENGI",2019,171,"fixed effects,longitudinal measurement,micro-inverter configuration,micro-inverter PV system,Mixed-effect model,random effects",ar,7,40
2-s2.0-85076981466,"MATH,COMP",2019,85,,cp,2,25
2-s2.0-85076801461,MEDI,2019,242,"Acute-on-chronic liver failure,Outcome,Prognosis",ar,4,15
2-s2.0-85076797147,"MATH,COMP",2019,229,"Data analysis,Data visualization,General education,Markov chain",cp,0,12
2-s2.0-85076792477,MEDI,2019,310,"Falls,Psychometric property,Screening,Stay Independent Brochure,Thai elderly",ar,6,30
2-s2.0-85076705891,MEDI,2019,211,"Gastric cancer,Helicobacter pylori,Stomach cancer,Thailand",ar,0,20
2-s2.0-85076688477,MEDI,2019,242,"Acute pancreatitis,Length of stay,Malnutrition,Nutrition risk screening,Subjective global assessment",ar,2,14
2-s2.0-85076627203,AGRI,2019,236,"NaCl,Orchid growth,Salt stress,Salt water,Tissue culture",cp,2,11
2-s2.0-85076620291,AGRI,2019,163,"Antioxidant enzyme,Ethylene,Flower senescence,Hydrogen peroxide,Vase life",cp,0,12
2-s2.0-85076603666,"MATE,PHYS",2019,214,"gel,in situ sol,Mesoporous silica,Nanocomposite,Natural rubber,Surface properties",ar,5,50
2-s2.0-85076582304,MEDI,2019,299,"Adolescent tobacco users,Bhutan,Peer-led health education,Tobacco use prevention",ar,0,40
2-s2.0-85076578743,"SOCI,BUSI",2019,269,"Bangkok,Happiness,Homeless,Social deprivation,Way of living",ar,1,20
2-s2.0-85076565560,MEDI,2019,259,"capmatinib,HCC,INC280,MET inhibitor,phase II",ar,35,30
2-s2.0-85076549883,ENVI,2019,240,"Cryptomelane,Cu3+/Cu2+ ratios,Hydrothermal conditions,VOC oxidation,XPS",ar,3,41
2-s2.0-85076514230,BIOC,2019,263,,ar,29,85
2-s2.0-85076512551,"SOCI,ARTS",2019,219,"Indonesia,Malaysia,Management,Performance,State civil service (ASN)",ar,2,14
2-s2.0-85076499856,MEDI,2019,135,"Acute coronary syndrome,Dual antiplatelet therapy,Non-ST elevation acute coronary syndrome,P2Y12 receptor blocker,ST elevation myocardial infarction",re,0,28
2-s2.0-85076486214,"MEDI,BIOC",2019,183,"Digestive region,Gecko reptile,Glycoprotein,Liver,Thailand",ar,2,47
2-s2.0-85076472595,MEDI,2019,247,"Body composition,Dietary fiber,Gut microbiota,Lipid profiles,Obesity",ar,0,32
2-s2.0-85076465139,MEDI,2019,302,"Calcium channel blocker,Cardiac surgery,Hypertension,Nicardepine",ar,0,16
2-s2.0-85076404234,VETE,2019,120,"Afoxolaner,Demodicosis,Dog",ar,0,7
2-s2.0-85076346078,MEDI,2019,273,,ar,48,27
2-s2.0-85076310405,CENG,2019,171,,ar,1,12
2-s2.0-85076300739,CENG,2019,183,,ar,1,13
2-s2.0-85076275454,CENG,2019,302,,ar,1,7
2-s2.0-85076273607,CENG,2019,207,,ar,2,19
2-s2.0-85076266734,CENG,2019,203,,ar,2,7
2-s2.0-85076266348,"MEDI,BIOC",2019,161,"Advanced stage non-small cell lung cancer,In vitro drug sensitivity testing,Malignant pleural effusion,Precision medicine",ar,5,19
2-s2.0-85076265509,EART,2019,104,"Bored pile.,Deep excavation,Diagonal bracing,Diaphragm wall,Finite element modelling",ar,18,24
2-s2.0-85076263423,CENG,2019,231,,ar,1,6
2-s2.0-85076261344,COMP,2019,119,"Image Linearization,Lambert Reflectance,Photometric Stereo,Relighting,Specular Reflectance",cp,4,10
2-s2.0-85076257133,COMP,2019,173,"Data Augmentation,Deep Learning,Road Damaged Classification,YOLOv3",cp,18,7
2-s2.0-85076229169,"CHEM,MATE",2019,106,,ar,1,18
2-s2.0-85076216920,VETE,2019,204,"ELISA,Enzyme immunoassay,Feline,Kisspeptin-10,Metastin,Plasma",ar,0,25
2-s2.0-85076208244,"AGRI,ENVI",2019,161,"Antibiotics,Escherichia coli,Sull gene,TetA gene",ar,0,23
2-s2.0-85076201625,VETE,2019,258,"Business model,Reproductive biotechnology,Small ruminant farm",ar,1,20
2-s2.0-85076090578,"COMP,MATH",2019,294,"Election,Social media mining,Twitter",cp,3,20
2-s2.0-85076041739,ENVI,2019,278,"Characteristics,Deep percolation,Field experiment,Hydrus-1D,Soil moisture sensor,Water balance",ar,0,20
2-s2.0-85076024463,"SOCI,ARTS",2019,192,"Content knowledge,Multilevel scaffolding,Physics,Teacher development program",ar,12,67
2-s2.0-85076020937,PSYC,2019,250,"Continuous professional development,Lesson study in school,Online professional learning community,STEM Education",ar,1,54
2-s2.0-85075960356,"CHEM,BIOC",2019,154,,ar,23,36
2-s2.0-85075945495,"COMP,SOCI",2019,164,"Active Knowledge,Consulting Enterprise,Knowledge Sharing,Objectives and Key Results,OKRs",ar,2,18
2-s2.0-85075915068,MEDI,2019,244,"Bare sclera,Pterygium,Pterygium excision,Pterygium surgery,Recurrent pterygium",re,3,16
2-s2.0-85075897654,"AGRI,BIOC",2019,197,"biological activity,e-tongue,Herbal tea,Morus alba,partial least squares regression,phytochemicals",ar,7,31
2-s2.0-85075832062,MEDI,2019,246,"Chronic obstructive pulmonary disease,Dyspnea,Meta-analysis,Quality of life,Upper limb training",ar,11,40
2-s2.0-85075814084,MEDI,2019,217,"Osteogenic Differentiation,Primary Human Osteoblasts,Sol-Gel,Titanium Dioxide",ar,2,30
2-s2.0-85075793305,"MATE,DENT",2019,139,"Chitosan,Fluoride varnish,Sustained release",ar,12,45
2-s2.0-85075749134,ENER,2019,0,,cp,0,
2-s2.0-85075746450,MEDI,2019,107,,ar,1,6
2-s2.0-85075677231,ENVI,2019,163,"Green spaces, people’s attitudes toward media",ar,0,8
2-s2.0-85075658133,"BIOC,CHEM",2019,199,,ar,16,72
2-s2.0-85075620926,"ENVI,EART",2019,204,"MASW,natural site period,NEHRP,shear wave velocity,soil amplification",ar,4,30
2-s2.0-85075616369,MEDI,2019,256,"Axilla,Breast cancer,Breast MRI,Lymph nodes,Magnetic resonance imaging,Metastasis",ar,9,9
2-s2.0-85075395350,MEDI,2019,0,,no,2,12
2-s2.0-85075351394,"MATE,ENGI",2019,131,"Antibacterial,Carboxymethylation,Cotton gauze,Silver",ar,0,14
2-s2.0-85075350487,"MATE,ENGI",2019,174,"Ethanol,Hydrophilicity,Low current density,Two-step anodization",ar,2,15
2-s2.0-85075338388,"MATE,ENGI",2019,210,"Boric acid,Boron carbide,Glutinous rice flour,Phase formation",ar,3,20
2-s2.0-85075330748,"MATE,ENGI",2019,295,,ar,18,42
2-s2.0-85075306939,MEDI,2019,258,"ABO incompatibility,Communication,Practice guidelines,Transfusion error,Transfusion mismatch",ar,0,18
2-s2.0-85075303699,MEDI,2019,358,"Epidemiology,King Chulalongkorn Memorial Hospital,Mucormycosis,Thailand",ar,1,42
2-s2.0-85075271437,MEDI,2019,353,"Checklist,Communication,Error,Mistake,Wrong-site surgery",ar,0,13
2-s2.0-85075257897,AGRI,2019,17,,er,0,
2-s2.0-85075084922,MEDI,2019,245,"Chronic obstructive pulmonary disease exacerbations,Early detection,Home monitoring,Treatment adherence",ar,2,25
2-s2.0-85075077633,"BUSI,SOCI,ECON",2019,155,"arbitration,Asian law,Association of Southeast Asian Nations (ASEAN),bilateral investment treaties (BITs),foreign direct investment (FDI),free trade agreements (FTAs),international investment law,investor-state dispute settlement (ISDS)",cp,2,84
2-s2.0-85075048970,"CENG,CHEM,MATE",2019,276,,ar,12,45
2-s2.0-85075032534,"BUSI,COMP,DECI",2019,198,"Environmental Performance,Supply Chain Integration,Sustainable Development Goals,Thailand",ar,3,30
2-s2.0-85075031342,"BUSI,COMP,DECI",2019,182,"Employee voice,Supply chain negotiation and supply chain agility,Workplace democracy",ar,0,35
2-s2.0-85075028245,MEDI,2019,267,"Aldosterone,Angiotensin II receptor dimerization,Mineralocorticoid receptor,NADPH oxidase,Nongenomic action,Rat kidney",ar,6,41
2-s2.0-85074989838,"BUSI,COMP,DECI",2019,188,"Big Data Benefits,Data Driven Supply Chain,Financial Performance,Thailand and Manufacturing Sector",ar,2,30
2-s2.0-85074987444,"PHAR,MEDI",2019,225,"Abelmoschus esculentus L,Anticancer,Apoptosis,Cell cycle,Cell proliferation,Liver cancer,Raw okra polysaccharides",ar,14,20
2-s2.0-85074903934,"ENER,ECON",2019,165,"Community engagement,Greenhouse gas emission,Low carbon community,Slum community,Social capital",ar,1,48
2-s2.0-85074885505,CHEM,2019,189,,ar,23,45
2-s2.0-85074869405,"BIOC,AGRI,CENG,ENGI",2019,224,"Antioxidant,Apoptosis,Cancer,Protein hydrolysate,SW620 cell line,Synechococcus sp. VDW",ar,8,45
2-s2.0-85074831202,"ENGI,MATE",2019,176,"Batch size,Inventory cost,Minimize,Optimal,Single machine",ar,0,17
2-s2.0-85074821707,"BUSI,COMP,DECI",2019,151,"Cognitive capital,Operational performance,Relational capital,Social capital,Structural capital,Supply chain",ar,0,38
2-s2.0-85074788712,"CHEM,CENG",2019,473,,ar,3,94
2-s2.0-85074788673,"BUSI,ECON,SOCI",2019,195,"ASEAN economic community,Computable general equilibrium,Minimum wage,Productivity of labor",ar,1,23
2-s2.0-85074765849,"MEDI,PHAR",2019,259,"Abnormal fasting plasma glucose,Behavioral stress,Cox proportional hazard models,Diabetes,Gender difference,Retrospective cohort study,Shift-work exposure",ar,2,33
2-s2.0-85074748316,"MEDI,BIOC",2019,318,,ar,8,26
2-s2.0-85074733082,MEDI,2019,230,"Adalimumab,Colitis,Crohn disease,Inflammatory bowel disease,Infliximab,ulcerative",ar,64,182
2-s2.0-85074729342,"SOCI,ARTS",2019,119,"Cover art,Creative works,Demon,Film,Literature,Music,Rhizomatics,Tropical Gothic",ar,3,31
2-s2.0-85074718229,EART,2019,312,"Ailuropoda-stegodon,Electron spin resonance (esr) dating,Fossil teeth,Khok Sung,Southeast Asia,Thailand",ar,13,58
2-s2.0-85074712611,"AGRI,VETE",2019,290,"Clinical management,Klang valley,Postpartum diseases,Prevalence,Ruminants",ar,1,32
2-s2.0-85074711692,"SOCI,ARTS",2019,233,"American Deep South,Caribbean,Gothic studies,Latin America,Northern Australia,Southeast Asia,Tropical Gothic,West Africa",ed,6,9
2-s2.0-85074693502,"SOCI,ARTS",2019,233,"Gothic laughter,Gothic novel,Grotesque,Orientalism,Thai literature",ar,0,25
2-s2.0-85074687493,"ENER,ECON",2019,250,"Community management,Cost analysis,Economic production,Energy Risk",ar,41,35
2-s2.0-85074675406,"IMMU,MEDI",2019,211,,ar,3,36
2-s2.0-85074652326,MEDI,2019,177,"Court-type traditional Thai massage,Knee pain,Osteoarthritis,Randomized controlled trial",ar,0,17
2-s2.0-85074637925,MEDI,2019,295,"Court-type traditional Thai massage,Frozen shoulder,Quality of life",ar,2,14
2-s2.0-85074618774,"MATE,PHYS,ENGI",2019,120,"Areal density,Hard disk drives,Perpendicular recording",ar,1,110
2-s2.0-85074578900,MATH,2019,102,,ar,4,52
2-s2.0-85074573769,"NEUR,BIOC,AGRI",2019,224,"Age group analysis,Epidemiology,Human metapneumovirus,Influenza a h3n2,Influenza virus,Respiratory syncytial virus,Viral genotype",ar,15,46
2-s2.0-85074553571,"NEUR,MEDI",2019,201,"Arnold-chiari malformation,Bilateral hip dysplasia,Congenital myopathy,Myotonia,SCN4A,Scoliosis",ar,7,26
2-s2.0-85074552584,"IMMU,AGRI",2019,202,"Ka-pi,Lentibacillus lipolyticus,Moderately halophile,Shrimp paste",ar,9,53
2-s2.0-85074543605,"MATE,ENGI",2019,131,"29Cr 8Ni alloy,Air flow,Forritic stainless steels,Oxidation test,TGA",ar,0,16
2-s2.0-85074523430,MEDI,2019,243,"Corneal astigmatism,Corneal biomechanics,Corneal transplantation,Keratoplasty",ar,5,17
2-s2.0-85074515952,"BUSI,COMP,DECI",2019,200,"Financial Performance and Operational Performance,Industry 4.0,Lean Production Practices,Supply Chain",ar,7,26
2-s2.0-85074494103,"BUSI,COMP,DECI",2019,207,"Artificial Intelligence,Economic Performance and Operational Performance,Environmental Performance,Robotic Awareness,Supply Chain Agility",ar,19,38
2-s2.0-85074477706,"BUSI,COMP,DECI",2019,203,"Employee Incentives and Supply Chain Integration,Employee Participation,Employee Skills,High Involvement HR Practices,Workplace Democracy",ar,14,34
2-s2.0-85074462386,PSYC,2019,255,"Anxiety,Depression,Fatigue,Physio-somatic,Premenstrual syndrome,Progesterone",ar,13,76
2-s2.0-85074422686,CHEM,2019,180,"Accumulation,Antioxidant defence mechanisms,Engineered nanomaterials,Toxicity,Uptake",ch,7,138
2-s2.0-85074411239,"MEDI,BIOC",2019,217,"Aldosterone,Caveolin 1,Protein levels,Rapid action,Rat kidney,Striatin",ar,1,40
2-s2.0-85074407223,MEDI,2019,347,,ar,108,40
2-s2.0-85074370726,"PHAR,MEDI",2019,291,"Admixtures,Adulterations,Herbal database,Medicinal plants,Thai herbal products",re,13,86
2-s2.0-85074305335,"MEDI,BIOC",2019,283,,ar,131,35
2-s2.0-85074292585,"NEUR,BIOC,AGRI",2019,307,"Older adult,Thailand,Viral hepatitis",ar,9,30
2-s2.0-85074284853,MEDI,2019,56,,ar,1,9
2-s2.0-85074249154,"SOCI,ARTS",2019,261,"Entrepreneur orientation,Organizational culture,Organizational performance,Thailand,TQM",ar,3,53
2-s2.0-85074233153,MEDI,2019,284,,ar,23,32
2-s2.0-85074228749,"NEUR,BIOC,AGRI",2019,221,"Nucleocapsid,ORF3,Pig,Porcine epidemic diarrhea virus,Spike,Thailand",ar,3,35
2-s2.0-85074226691,MATE,2019,235,,ar,6,36
2-s2.0-85074213737,"BIOC,PHAR",2019,160,"Acne vulgaris,Host defense,IL-8,Keratinocytes,TLR2,TLR4",ar,8,20
2-s2.0-85074209546,"BIOC,PHAR",2019,178,"Isovitexin,Oxidative stress,Particular matter,PM2.5,Reactive oxygen species",ar,6,31
2-s2.0-85074203403,"BIOC,AGRI,PHAR",2019,230,"Angiogenesis,Crocetin,Human endothelial cells,Migration,Tube formation,VEGFR-2-Akt-eNOS signaling",ar,16,24
2-s2.0-85074170062,"NEUR,BIOC,AGRI",2019,335,"Advanced liver fibrosis,Hepatitis C virus,Pegylated interferon,Vitamin D receptor polymorphisms",ar,9,47
2-s2.0-85074167747,"SOCI,ARTS",2019,199,"Eco-friendly consumption values,Ecofriendly communication,Ecofriendly products,Pro-environmental behavior,Pro-social behavior,Purchasing Behavior",ar,0,50
2-s2.0-85074152331,"NEUR,BIOC,AGRI",2019,199,"Mannan oligosaccharide,Mannanase,Tight junction integration",ar,17,45
2-s2.0-85074097732,MEDI,2019,250,"Gestational trophoblastic disease,Gestational trophoblastic neoplasia,Molar pregnancy,Subsequent pregnancy",ar,0,16
2-s2.0-85074081475,MEDI,2019,249,"ICIQ-FLUTS,Leiomyoma,Lower urinary tract symptoms,LUTS,Uterine fibroid",ar,0,18
2-s2.0-85074076384,"AGRI,ENVI,EART",2019,334,"Breakwater system,Diatom,Microbial community,Mudflat,Seasonal variation",ar,0,61
2-s2.0-85074074123,MEDI,2019,267,"Attitude,Cell-free DNA,Knowledge,NIPT,Singleton",ar,0,20
2-s2.0-85074070939,DENT,2019,171,"Child,Orthodontics,Sleep apnea,Sleep disordered breathing",ar,1,14
2-s2.0-85074069526,MEDI,2019,241,"Bladder diary,Thai women,Voiding patterns",ar,0,18
2-s2.0-85074045584,"ENGI,AGRI",2019,275,"Flow cytometric analysis,Kidney transplantation patient,Long term stability of t cell,Tacrolimus,Whole blood sample",ar,1,21
2-s2.0-85074036808,"ECON,SOCI,BUSI",2019,187,,ar,1,12
2-s2.0-85073971486,ARTS,2019,198,"Ageing,Image,Magazines for seniors,Thai women",ar,1,38
2-s2.0-85073949931,"BIOC,IMMU,PHAR",2019,208,"Association,Elderly rural,Evaluation factors,Risk factors,Stress",ar,4,28
2-s2.0-85073911510,"SOCI,ENGI",2019,148,"Augmented reality,Learning log,Learning management system,Trackable learning material",ar,4,20
2-s2.0-85073896188,"MATE,PHYS,COMP,MATH,ENGI",2019,212,,cp,2,32
2-s2.0-85073876153,MEDI,2019,265,"Congenital infection,Pregnancy,Syphilis",ar,0,27
2-s2.0-85073875111,MEDI,2019,82,,re,0,20
2-s2.0-85073874865,"PHYS,ENGI",2019,0,,ed,0,
2-s2.0-85073872267,MEDI,2019,238,"Complication,EQ-5D,Quality of life,Total laparoscopic hysterectomy",ar,2,9
2-s2.0-85073784060,MEDI,2019,248,"Corneal densitometry,LASIK,PRK,SMILE,Topometric index,Xtra",ar,5,10
2-s2.0-85073747835,"CHEM,MATH,MATE,BIOC,PHYS",2019,239,"Barium impregnated,Biodiesel,Calcium oxide,Heterogeneous catalyst,Transesterification",ar,9,31
2-s2.0-85073747105,MULT,2019,244,"Algal red rust disease,Cephaleuros,Green algae,Parasitic algae,Specificity",ar,1,52
2-s2.0-85073746918,MEDI,2019,239,"Health quality,Notification system,Ophthalmic prescription error,Ophthalmology,Outpatient,Training center",ar,0,17
2-s2.0-85073741734,MEDI,2019,276,"Forearm blood flow,High-intensity aerobic interval exercise,Normotensive offspring of hypertensive parents,Postprandial hyperglycemia",ar,1,22
2-s2.0-85073735811,"CHEM,MATH,MATE,BIOC,PHYS",2019,166,"DNA marker,Globba expansa wall. ex Horan,HAT-RAPD,Thailand,Zingberaceae",ar,0,26
2-s2.0-85073716817,SOCI,2019,186,"Context and problem-based learning (C-PBL),Learning model on physics phenomena,Problem-solving skills",ar,32,42
2-s2.0-85073716779,MEDI,2019,164,"Dantrolene,Hypercarbia,Hyperthermia,Malignant hyperthermia",ar,1,9
2-s2.0-85073711529,MEDI,2019,296,"Anti-gravity treadmill,Balance,FAC,Stroke,Walking capacity",ar,3,30
2-s2.0-85073689597,MEDI,2019,244,"Distant metastasis,Microcystic adnexal carcinoma,Recurrence",ar,0,14
2-s2.0-85073649179,MEDI,2019,236,"Elderly patient,Peritonitis,Ulcerative colitis",ar,0,16
2-s2.0-85073625215,"SOCI,ECON",2019,144,"Corporate Entrepreneurship,Logistic Performance,Management Support,Organizational Boundaries,Time Availability,Work Discretion",ar,40,40
2-s2.0-85073617699,"ENGI,CENG,COMP",2019,230,,ar,2,35
2-s2.0-85073608130,"PHAR,NEUR,MEDI",2019,258,"Bipolar disorder,Inflammation,Major depressive disorder,Oxidative stress,PON1,PON1 modulators,Schizophrenia",re,30,154
2-s2.0-85073596797,"CHEM,CENG",2019,184,,ar,9,35
2-s2.0-85073591113,"CHEM,ENER,MATE",2019,163,,ar,58,53
2-s2.0-85073575031,"BUSI,ECON",2019,135,"Airline industry,Competition,Legacy carrier,Low-cost carrier,Management strategy,Profits,Revenues",ar,1,17
2-s2.0-85073570158,SOCI,2019,229,"complementary and alternative medicine,emotional education,Thai traditional massage,Thai traditional medicine,thematic analysis",ar,1,19
2-s2.0-85073566237,ENGI,2019,260,"Organizational management,Public disaster response,Time series method",re,5,11
2-s2.0-85073560513,ENVI,2019,264,"Criteria,Multiple criteria decision-making techniques,Sustainable rain-fed agriculture,The New Theory of His Majesty King Bhumibol Adulyadej",ar,0,44
2-s2.0-85073531825,ENGI,2019,195,"Concrete brick,Economical feasibility,Waste glass",ar,5,28
2-s2.0-85073530376,ENGI,2019,185,"A/G ratio,Alum concentration,Factor analysis,Modified induced air flotation,Stabilized oily emulsion",ar,5,39
2-s2.0-85073529830,AGRI,2019,204,"Gekkonidae,Genetic structure,Haplotype,Human-mediated transport,Mitochondrial DNA",ar,3,59
2-s2.0-85073522221,ENVI,2019,225,"Climate change Scientific knowledge,Thailand,Thailand’s Second Assessment Report on Climate Change",ar,5,37
2-s2.0-85073517428,ENVI,2019,311,"Financial model,Mass balance calculation,MBT plant,MSW management,SPAO,Sustainable models",ar,1,23
2-s2.0-85073515338,"ENVI,CENG,EART,ENER,ENGI,COMP",2019,228,"Gurtin-Murdoch surface elasticity,Integro-differential equations,Nano-sized cracks,Near-tip fields,Residual surface tension",ar,1,39
2-s2.0-85073513464,ENGI,2019,155,"Adsorption kinetics,CO2 capture,Fluidization,Hydrodynamics,Potassium based solid sorbent",ar,2,38
2-s2.0-85073503041,ENGI,2019,218,"Optimal storage location,Picking distance reduction,Storage location assignment,Warehouse improvement",ar,2,20
2-s2.0-85073496257,MEDI,2019,246,"Breast cancer,Cardiac toxicity,Deep inspiration breath-hold (DIBH),Left-sided",ar,10,19
2-s2.0-85073422518,"BIOC,PHAR",2019,285,"Alzheimer’s disease,Concomitant drugs treatment,CYP2D6 polymorphisms,Donepezil,Vascular dementia",ar,13,46
2-s2.0-85073394965,"BUSI,ENVI",2019,256,"Analytic hierarchy process,Solid waste management,Tourism,Upstream area",ar,1,33
2-s2.0-85073377938,"IMMU,PHAR,MEDI",2019,206,"Factor H binding protein,Leptospira,Leptospirosis,MPL,Multisubunit vaccine,Neutral liposome,QS21",ar,11,61
2-s2.0-85073360213,DENT,2019,189,"Guided bone regeneration,Osteoblast functions,Poly (4-styrenesulfonic acid-co-maleic acid)-sodium salt,Poly (ε-caprolactone),Polyelectrolyte multilayer films",ar,0,40
